transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit
16966,49,1314,2017-12-03,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,133.38
16967,75,1477,2017-12-11,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,41922.0,1010.02
16968,62,3088,2017-08-03,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,40410.0,179.44
16969,6,1442,2017-11-07,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,91.15
16970,2,1315,2017-01-19,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41701.0,17.869999999999997
16971,1,1607,2017-01-07,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.67999999999995
16972,17,1546,2017-10-22,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,409.8600000000001
16973,5,2064,2017-04-21,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,41701.0,114.93
16974,0,2798,2017-05-29,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,39427.0,356.5
16975,50,2806,2017-10-20,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,33259.0,43.97
16976,100,2159,2017-04-14,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,39880.0,152.54999999999995
16977,6,2731,2017-03-01,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38258.0,91.15
16978,99,789,2017-02-16,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364.0,456.44999999999993
16979,27,3330,2017-12-08,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,42696.0,110.80999999999995
16980,8,2449,2017-02-16,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,187.38999999999987
16981,61,1169,2017-03-20,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,36146.0,14.229999999999997
16982,57,303,2017-04-06,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,36146.0,1630.25
16983,14,2226,2017-04-20,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,152.54999999999995
16984,34,1740,2017-10-05,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,35052.0,309.80999999999995
16985,57,1170,2017-08-06,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42172.0,1630.25
16986,28,353,2017-01-25,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35378.0,133.7800000000002
16987,23,1625,2017-02-13,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,35470.0,75.75
16988,0,1637,2017-03-13,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,90.09999999999997
16989,19,781,2017-06-22,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,4.8
16990,37,1329,2017-06-07,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,1544.6100000000001
16991,40,2281,2017-04-06,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34170.0,1295.43
16992,47,3241,2017-02-01,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,41064.0,189.27999999999997
16993,26,3383,2017-02-05,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33888.0,1230.3000000000002
16994,17,292,2017-03-03,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,42404.0,409.8600000000001
16995,12,1342,2017-10-17,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38693.0,1069.5500000000002
16996,98,2313,2017-01-06,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,143.35999999999999
16997,35,600,2017-06-07,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,36361.0,903.11
16998,14,210,2017-05-13,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37539.0,152.54999999999995
16999,0,385,2017-03-17,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,37668.0,110.80999999999995
17000,72,1453,2017-09-04,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,771.12
17001,73,1682,2017-04-09,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,40553.0,1612.25
17002,64,22,2017-01-06,1.0,Cancelled,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,872.8900000000001
17003,28,2894,2017-07-03,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33552.0,133.7800000000002
17004,1,1959,2017-04-10,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,33549.0,448.67999999999995
17005,78,1809,2017-07-25,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,42226.0,1055.82
17006,58,1155,2017-07-10,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,41047.0,771.12
17007,3,1876,2017-02-08,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38859.0,1702.5499999999997
17008,5,2293,2017-10-01,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,114.93
17009,33,1758,2017-01-09,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,38750.0,144.26
17010,43,3300,2017-07-09,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,502.47
17011,54,2061,2017-03-27,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,1028.76
17012,35,2275,2017-01-23,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.67999999999995
17013,41,3183,2017-06-25,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,104.24000000000001
17014,6,1400,2017-04-03,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298.0,91.15
17015,75,3057,2017-10-26,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,1010.02
17016,91,1794,2017-01-25,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,25.08999999999999
17017,26,1918,2017-09-11,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,1230.3000000000002
17018,23,2023,2017-06-21,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,817.36
17019,94,3333,2017-06-22,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,38002.0,641.64
17020,53,2590,2017-01-18,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,42710.0,693.76
17021,0,2250,2017-05-23,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,57.72999999999999
17022,18,1743,2017-02-25,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,34165.0,143.82
17023,0,2171,2017-03-30,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000005
17024,25,380,2017-07-18,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,709.34
17025,16,318,2017-12-21,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,40303.0,182.81000000000017
17026,59,407,2017-01-16,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,155.6500000000001
17027,16,2226,2017-01-22,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,182.81000000000017
17028,14,634,2017-05-20,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,152.54999999999995
17029,51,3431,2017-12-02,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,802.26
17030,24,2874,2017-05-24,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0,957.02
17031,99,1588,2017-05-30,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,37220.0,189.27999999999997
17032,9,642,2017-05-27,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,75.13999999999999
17033,50,3074,2017-01-31,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37220.0,43.97
17034,12,372,2017-04-29,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,37838.0,1069.5500000000002
17035,5,1952,2017-07-08,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,33549.0,114.93
17036,17,1947,2017-11-25,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,39880.0,409.8600000000001
17037,12,1672,2017-04-19,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,39880.0,1069.5500000000002
17038,64,2498,2017-05-17,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0,217.51
17039,99,1696,2017-10-30,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,189.27999999999997
17040,90,1587,2017-10-14,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37539.0,72.59999999999997
17041,0,748,2017-02-11,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,91.15
17042,4,1485,2017-12-26,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,33549.0,451.6500000000001
17043,72,1164,2017-07-30,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,40553.0,90.09999999999997
17044,9,2513,2017-07-25,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,75.13999999999999
17045,49,1503,2017-04-12,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,35707.0,133.38
17046,10,1380,2017-06-06,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,1103.43
17047,100,3093,2017-05-10,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,39880.0,152.54999999999995
17048,38,2772,2017-01-18,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,38750.0,751.02
17049,75,2890,2017-08-26,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,37873.0,1010.02
17050,2,1914,2017-11-24,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,17.869999999999997
17051,12,614,2017-09-20,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,1069.5500000000002
17052,38,647,2017-07-02,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,39915.0,751.02
17053,2,2680,2017-08-03,0.0,Cancelled,Solex,Standard,medium,medium,71.49,53.62,41245.0,17.869999999999997
17054,0,2283,2017-11-30,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,133.38
17055,43,1285,2017-02-26,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,39427.0,502.47
17056,62,1029,2017-01-29,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,179.44
17057,81,983,2017-09-17,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,64.50999999999999
17058,45,1781,2017-07-18,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,356.5
17059,96,1166,2017-12-16,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,129.01
17060,52,3192,2017-01-31,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,33455.0,957.02
17061,84,2517,2017-03-07,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,35667.0,75.48000000000002
17062,47,1740,2017-10-22,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,41009.0,189.27999999999997
17063,21,2675,2017-09-26,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,33552.0,690.49
17064,29,3048,2017-08-16,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,135.84999999999997
17065,49,2140,2017-05-17,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,327.9799999999999
17066,38,479,2017-05-27,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,38750.0,751.02
17067,6,3382,2017-06-12,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,299.27
17068,57,3006,2017-01-18,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34170.0,1630.25
17069,19,613,2017-09-01,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,114.93
17070,27,2689,2017-04-25,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999995
17071,14,1241,2017-03-23,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,34586.0,152.54999999999995
17072,0,1637,2017-05-06,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,75.48000000000002
17073,9,3176,2017-12-06,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,75.13999999999999
17074,2,249,2017-07-13,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,64.92999999999995
17075,0,2476,2017-11-16,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,90.09999999999997
17076,96,393,2017-02-16,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,34556.0,129.01
17077,19,3196,2017-08-03,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,4.8
17078,50,620,2017-08-08,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,39915.0,43.97
17079,46,1775,2017-06-20,1.0,Cancelled,Solex,Standard,low,medium,1289.85,74.51,39427.0,1215.34
17080,66,263,2017-02-10,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,574.6200000000001
17081,48,2985,2017-03-13,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37668.0,812.44
17082,13,3181,2017-04-03,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,751.02
17083,48,1581,2017-04-08,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,812.44
17084,69,2476,2017-12-09,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,445.2099999999999
17085,43,2793,2017-04-21,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,39427.0,502.47
17086,59,2206,2017-11-02,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,327.9799999999999
17087,82,258,2017-05-01,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,709.34
17088,0,2098,2017-02-28,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,90.09999999999997
17089,41,343,2017-04-20,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,104.24000000000001
17090,19,947,2017-09-27,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,4.8
17091,68,1171,2017-07-10,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,34170.0,1592.19
17092,74,2005,2017-03-22,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,812.44
17093,45,1125,2017-11-10,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,356.5
17094,95,2924,2017-03-08,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37539.0,41.129999999999995
17095,22,664,2017-09-06,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0,143.82
17096,16,579,2017-06-28,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,182.81000000000017
17097,0,2359,2017-06-19,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,33552.0,15.080000000000005
17098,92,1246,2017-09-06,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,1630.25
17099,84,2622,2017-07-08,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,75.48000000000002
17100,67,483,2017-11-05,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,167.20999999999998
17101,65,1890,2017-10-09,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,1028.76
17102,89,2724,2017-05-05,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,1305.25
17103,8,3204,2017-10-22,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,37874.0,187.38999999999987
17104,89,2112,2017-11-08,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,36367.0,1305.25
17105,93,1558,2017-03-27,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,33549.0,834.9399999999999
17106,4,3026,2017-06-17,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,41701.0,451.6500000000001
17107,45,627,2017-08-23,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,745.94
17108,94,3304,2017-04-02,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,641.64
17109,50,3094,2017-02-07,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37823.0,43.97
17110,35,237,2017-04-16,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38258.0,448.67999999999995
17111,70,2379,2017-08-05,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42710.0,198.29000000000002
17112,6,3476,2017-07-17,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,91.15
17113,73,577,2017-08-23,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,35455.0,1612.25
17114,81,261,2017-04-28,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,64.50999999999999
17115,54,913,2017-04-20,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,1279.3999999999999
17116,61,3003,2017-08-18,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,34143.0,14.229999999999997
17117,89,2468,2017-07-24,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,1230.27
17118,54,2223,2017-10-31,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,1279.3999999999999
17119,27,1596,2017-08-17,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,36498.0,903.11
17120,10,3465,2017-06-21,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,1612.25
17121,92,313,2017-11-05,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,33364.0,155.6500000000001
17122,63,374,2017-08-10,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,42145.0,1383.6100000000001
17123,0,3326,2017-07-18,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,38991.0,104.24000000000001
17124,89,1997,2017-03-08,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,1305.25
17125,93,915,2017-04-13,0.0,Cancelled,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,834.9399999999999
17126,12,2473,2017-02-23,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,41345.0,1069.5500000000002
17127,3,402,2017-01-29,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,1702.5499999999997
17128,89,2637,2017-03-08,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37626.0,1305.25
17129,91,2038,2017-07-23,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,42458.0,25.08999999999999
17130,0,1543,2017-10-17,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,14.229999999999997
17131,95,2658,2017-11-24,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,33364.0,41.129999999999995
17132,43,1893,2017-06-14,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,502.47
17133,91,741,2017-04-10,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,25.08999999999999
17134,28,1823,2017-06-07,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,187.38999999999987
17135,49,17,2017-12-30,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,35707.0,133.38
17136,49,563,2017-04-10,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,33259.0,133.38
17137,2,1952,2017-03-18,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,40649.0,17.869999999999997
17138,50,2448,2017-05-10,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,431.33000000000004
17139,90,1196,2017-04-03,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,72.59999999999997
17140,1,1922,2017-01-12,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,35455.0,1010.02
17141,4,2020,2017-11-17,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,451.6500000000001
17142,51,2230,2017-04-04,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,802.26
17143,80,2268,2017-04-07,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,139.2299999999999
17144,66,2772,2017-04-25,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,33879.0,64.92999999999995
17145,29,3351,2017-02-17,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,135.84999999999997
17146,10,645,2017-06-11,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,1612.25
17147,4,2066,2017-05-27,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,33879.0,1383.6100000000001
17148,66,2972,2017-11-04,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,574.6200000000001
17149,59,1971,2017-01-08,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,40487.0,327.9799999999999
17151,0,2584,2017-05-25,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,72.59999999999997
17152,1,3353,2017-11-30,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.67999999999995
17153,39,740,2017-08-14,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,1230.27
17154,86,1198,2017-03-13,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,309.80999999999995
17155,54,760,2017-10-29,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,35707.0,1279.3999999999999
17156,36,1461,2017-04-17,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,38750.0,437.46
17157,17,1870,2017-04-09,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,409.8600000000001
17158,27,3339,2017-03-07,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999995
17159,73,3215,2017-10-25,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,41848.0,1612.25
17160,78,2183,2017-03-10,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,33429.0,1055.82
17161,0,2228,2017-05-13,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,14.229999999999997
17162,56,43,2017-02-07,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,45.96000000000001
17163,13,1194,2017-06-01,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,574.6200000000001
17164,27,298,2017-11-15,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,903.11
17165,1,3152,2017-04-05,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,1010.02
17166,44,692,2017-03-17,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,1660.88
17167,4,1505,2017-01-16,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,37698.0,451.6500000000001
17168,3,655,2017-04-09,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40672.0,1702.5499999999997
17169,0,2384,2017-04-08,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,34556.0,41.129999999999995
17170,70,3453,2017-10-19,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,198.29000000000002
17171,82,3401,2017-09-15,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,35667.0,459.46000000000015
17172,67,313,2017-12-13,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,33879.0,167.20999999999998
17173,23,1659,2017-10-05,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,34079.0,817.36
17174,38,118,2017-03-28,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,1702.5499999999997
17175,94,2633,2017-12-15,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,38002.0,641.64
17176,0,2286,2017-11-11,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,57.72999999999999
17177,43,1436,2017-08-09,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,35470.0,502.47
17178,75,3405,2017-03-20,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,37499.0,1010.02
17179,28,1068,2017-06-22,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33552.0,133.7800000000002
17180,79,1208,2017-06-26,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,737.5699999999999
17181,15,3081,2017-08-02,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,34143.0,1279.3999999999999
17182,26,3169,2017-12-30,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,42696.0,1230.3000000000002
17183,9,1781,2017-05-28,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,75.13999999999999
17184,77,1813,2017-08-05,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,445.2099999999999
17185,62,3304,2017-08-28,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,179.44
17186,85,2010,2017-10-04,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,38193.0,827.1599999999999
17187,73,1866,2017-05-06,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,38991.0,1612.25
17188,21,3420,2017-04-22,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,690.49
17189,88,830,2017-08-03,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,817.36
17190,0,2522,2017-06-30,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,45.96000000000001
17191,6,101,2017-12-22,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,299.27
17192,82,996,2017-03-09,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,33879.0,459.46000000000015
17193,97,2423,2017-11-01,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,38002.0,50.66
17194,24,2924,2017-10-20,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,42696.0,957.02
17195,96,1898,2017-02-15,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,33364.0,129.01
17196,19,1340,2017-02-13,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,114.93
17197,88,771,2017-04-15,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,817.36
17198,99,1258,2017-04-17,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,456.44999999999993
17199,45,8,2017-08-11,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,42172.0,356.5
17200,89,3303,2017-08-08,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,42458.0,1305.25
